path,annotation
audio/train_01174.wav,WE SHOULD MAKE THE MOST OF IT AS WE ONLY HAVE ONE LIFE TO LIVE
audio/train_01175.wav,HE CAN SPEAK NINE LANGUAGES FLUENTLY
audio/train_01176.wav,OCTOPUS HAVE EIGHT TENTACLES
audio/train_01177.wav,THE RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_01178.wav,HE LOST SIX POUNDS AFTER FOLLOWING A STRICT DIET AND EXERCISE ROUTINE
audio/train_01179.wav,THEY SPENT FIVE DAYS CAMPING IN THE WILD
audio/train_01180.wav,HE WROTE A FIVE PAGE ESSAY ON THE IMPACT OF CLIMATE CHANGE ON MARINE LIFE
audio/train_01181.wav,SHE HAD TO WRITE SIX DIFFERENT ESSAYS FOR HER COLLEGE APPLICATIONS
audio/train_01182.wav,THEY HAD ZERO TOLERANCE FOR BULLYING IN THEIR SCHOOL
audio/train_01183.wav,THERE IS ONLY ONE RULE AND THAT IS NO CHEATING
audio/train_01184.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_01185.wav,SHE IS ONE OF THE MOST INSPIRING AUTHORS OF OUR TIME
audio/train_01186.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_01187.wav,THEY SPENT EIGHT HOURS DRIVING ACROSS THE COUNTRY
audio/train_01188.wav,THEY HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_01189.wav,THEY WERE ABLE TO SOLVE THREE PUZZLES
audio/train_01190.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_01191.wav,HE WAS ABLE TO SOLVE THE PUZZLE IN JUST FIVE MOVES
audio/train_01192.wav,THE RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_01193.wav,THE STORE WAS OPEN SEVEN DAYS A WEEK
audio/train_01194.wav,SHE WAS SIX YEARS OLD WHEN SHE LEARNT HOW TO RIDE A BICYCLE
audio/train_01195.wav,THEY HEARD THREE LOUD KNOCKS ON THE DOOR IN THE MIDDLE OF THE NIGHT
audio/train_01196.wav,SHE ONLY HAD FOUR DAYS TO FINISH THE PROJECT
audio/train_01197.wav,WE COUNTED TO NINE BEFORE STARTING THE GAME
audio/train_01198.wav,THEY WERE LUCKY TO ESCAPE THE BUILDING WITH ZERO INJURIES
audio/train_01199.wav,SHE CAN TAKE SIX DIFFERENT BUSES TO GET TO HER OFFICE
audio/train_01200.wav,THE SCHOOL HAD FOUR DIFFERENT SPORTS TEAMS THAT STUDENTS COULD JOIN
audio/train_01201.wav,THE PLANT NEEDED TO BE WATERED EVERY THREE DAYS
audio/train_01202.wav,HE WAS ABLE TO COMPLETE THE MARATHON IN JUST TWO HOURS
audio/train_01203.wav,HE ALWAYS BELIEVED THAT ONE DAY HE WOULD MAKE A DIFFERENCE IN THE WORLD
audio/train_01204.wav,SHE HAD TO WEAR FOUR LAYERS OF CLOTHING TO STAY WARM IN THE WINTER
audio/train_01205.wav,SHE FELT ZERO ANXIETY WHEN SPEAKING IN FRONT OF LARGE AUDIENCES
audio/train_01206.wav,THEY WATCHED A FEW MOVIES THAT LASTED NINE HOURS LONG
audio/train_01207.wav,SHE WAS EIGHT YEARS OLD WHEN SHE FIRST DISCOVERED HER LOVE FOR MUSIC
audio/train_01208.wav,THE PLANT HAD GROWN FOUR INCHES SINCE SHE LAST MEASURED IT
audio/train_01209.wav,THERE CAN ONLY BE ONE WINNER FOR THE CONTEST
audio/train_01210.wav,HE NEEDED TWO MORE POINTS TO WIN THE GAME
audio/train_01211.wav,SHE WORKED NINE HOURS A DAY
audio/train_01212.wav,HE CAUGHT EIGHT FISH ON THEIR FISHING TRIP
audio/train_01213.wav,THEY HAD TO ATTEND THREE DIFFERENT WEDDINGS IN THE SAME MONTH
audio/train_01214.wav,THEY ONLY HAD THREE DAYS TO PACK FOR THEIR VACATION TO THE BEACH
audio/train_01215.wav,HE WROTE A BOOK WITH NINE CHAPTERS
audio/train_01216.wav,SHE WORKED NINE HOURS A DAY
audio/train_01217.wav,THE BOOK WAS DIVIDED INTO THREE PARTS
audio/train_01218.wav,THEY HAD TO WALK SIX MILES TO GET TO THE NEAREST TOWN
audio/train_01219.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_01220.wav,THE NUMBER OF EMPLOYEES WHO REPORTED SICK WAS ZERO DESPITE THE FLU OUTBREAK
audio/train_01221.wav,THEY WERE ABLE TO SOLVE THE PUZZLE IN JUST SEVEN MOVES
audio/train_01222.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_01223.wav,THE TEAM WON THEIR EIGHTH CONSECUTIVE GAME THIS SEASON
audio/train_01224.wav,THE COMPUTER PROGRAM TOOK EIGHT HOURS TO RUN
audio/train_01225.wav,THEY FOUND A NINE LETTER WORD IN THE CROSSWORD PUZZLE
audio/train_01226.wav,THEY CAUGHT SIX FISH IN THE RIVER
audio/train_01227.wav,HE WAS ABLE TO LIFT A HEAVY WEIGHT WITH ZERO STRAIN ON HIS BACK
audio/train_01228.wav,HAD TO MAKE EIGHT DIFFERENT STOPS ON THEIR ROAD TRIP
audio/train_01229.wav,THEY SAW EIGHT SHOOTING STARS DURING THEIR CAMPING TRIP
audio/train_01230.wav,WE ONLY HAVE ONE LIFE TO LIVE SO MAKE IT COUNT
audio/train_01231.wav,WE HAD TO WALK FIVE MILES TO GET TO THE NEAREST TOWN
audio/train_01232.wav,IT WOULD TAKE ONE DAY TO DRIVE TO HER DESTINATION
audio/train_01233.wav,SHE HAD TO VISIT FOUR DIFFERENT COUNTRIES TO COMPLETE HER BUCKET LIST
audio/train_01234.wav,THEY TOOK FIVE PHOTOGRAPHS OF THE SUNSET
audio/train_01235.wav,HAD TO CLIMB FIVE FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_01236.wav,THEY NEEDED TO ORDER TWO MORE BOXES OF PAPER FOR THE OFFICE
audio/train_01237.wav,SHE HAD TO WAIT FOR THREE HOURS AT THE AIRPORT DUE TO A DELAYED FLIGHT
audio/train_01238.wav,HE HAD TO GIVE A PRESENTATION TO A GROUP OF SIX EXECUTIVES
audio/train_01239.wav,HE IS ONE OF THE MOST INSPIRING TEACHERS IN THE SCHOOL
audio/train_01240.wav,HE DIVIDED THE PIE INTO FOUR EQUAL PIECES
audio/train_01241.wav,HE HAS NINE SIBLINGS
audio/train_01242.wav,SHE BOUGHT THREE NEW DRESSES FOR THE WEDDING
audio/train_01243.wav,THERE IS A ONE DOLLAR DISCOUNT FOR BUS PASSES TODAY
audio/train_01244.wav,HE HAD SIX DIFFERENT CARS THROUGHOUT HIS LIFE
audio/train_01245.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF BIRDS IN THE PARK
audio/train_01246.wav,HE WAS ABLE TO LIFT A HEAVY WEIGHT WITH ZERO STRAIN ON HIS BACK
audio/train_01247.wav,HE WROTE A BOOK WITH NINE CHAPTERS
audio/train_01248.wav,THE MOVIE HAD A SEVEN MINUTE LONG ACTION SEQUENCE
audio/train_01249.wav,THE SEVEN DWARFS IN SNOW WHITE ARE ICONIC CHARACTERS
audio/train_01250.wav,THEY HAD TO WALK SIX MILES TO GET TO THE NEAREST TOWN
audio/train_01251.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01252.wav,THE BOOK WAS DIVIDED INTO THREE PARTS
audio/train_01253.wav,THEY DIVIDED THE CAKE INTO TWO EQUAL PORTIONS
audio/train_01254.wav,THEY HAD TO DRIVE SIX HOURS TO ATTEND A FAMILY REUNION
audio/train_01255.wav,THEY WERE ONLY SEVEN DOLLARS AWAY FROM BEING ABLE TO AFFORD THE NEW GADGET
audio/train_01256.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_01257.wav,IT TOOK THEM EIGHT ATTEMPTS TO FINALLY SOLVE THE COMPLEX PUZZLE
audio/train_01258.wav,SHE IS ONE OF THE MOST GENEROUS PEOPLE I HAVE EVER MET
audio/train_01259.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF FLOWERS IN THE GARDEN
audio/train_01260.wav,THEY STAYED IN SIX DIFFERENT HOTELS DURING THEIR ROAD TRIP
audio/train_01261.wav,ONLY ONE WAY TO SUCCESS AND THAT IS HARD WORK AND DETERMINATION
audio/train_01262.wav,THEY NEEDED TO ORDER TWO MORE BOXES OF PAPER FOR THE OFFICE
audio/train_01263.wav,HE WAS ABLE TO FIX THE LEAK IN THE ROOF WITH ZERO ISSUES
audio/train_01264.wav,SHE WAS ABLE TO RUN A MARATHON WITH ZERO TRAINING
audio/train_01265.wav,THE TEAM HAD ZERO CHANCE OF WINNING THE GAME
audio/train_01266.wav,ONLY HAD SEVEN MINUTES TO GET READY BEFORE LEAVING
audio/train_01267.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_01268.wav,SHE HAD TO COMPLETE FOUR LAPS AROUND THE TRACK TO FINISH THE RACE
audio/train_01269.wav,SHE FELT ZERO ANXIETY WHEN SPEAKING IN FRONT OF LARGE AUDIENCES
audio/train_01270.wav,SHE HAD TO GET UP AT EIGHT EVERY MORNING TO CATCH THE BUS TO WORK
audio/train_01271.wav,THE MAGNIFICENT SEVEN IS A CLASSIC WESTERN MOVIE
audio/train_01272.wav,THEY FOUND ZERO ERRORS IN OUR CALCULATIONS
audio/train_01273.wav,THE PLANT HAD GROWN FOUR INCHES SINCE SHE LAST MEASURED IT
audio/train_01274.wav,THEY DONATED FIVE PERCENT OF THEIR EARNINGS TO A LOCAL CHARITY EVERY MONTH
audio/train_01275.wav,THEY WATCHED A FEW MOVIES THAT LASTED NINE HOURS LONG
audio/train_01276.wav,THEY VISITED SIX DIFFERENT COUNTRIES ON THEIR BACKPACKING TRIP
audio/train_01277.wav,HE HAD TO GIVE A SPEECH IN FRONT OF FIVE HUNDRED PEOPLE
audio/train_01278.wav,THEY SAY THAT ONE SHOULD ALWAYS TREAT OTHERS WITH RESPECT
audio/train_01279.wav,IT TOOK THEM EIGHT ATTEMPTS TO FINALLY SOLVE THE COMPLEX PUZZLE
audio/train_01280.wav,THEY WERE ABLE TO ESCAPE THE ROOM WITH ZERO MINUTES TO SPARE
audio/train_01281.wav,HE WAS SURPRISED TO FIND ZERO ERRORS IN HIS CODE AFTER WORKING ON IT ALL NIGHT
audio/train_01282.wav,WE HAVE NINE DAYS UNTIL THE DEADLINE
audio/train_01283.wav,HE HAD TO CHOOSE BETWEEN TWO JOB OFFERS
audio/train_01284.wav,BOTH OF THEM HAVE TWO OLDER SIBLINGS
audio/train_01285.wav,THEY TOOK A TWO HOUR TRAIN RIDE TO GET TO THE BEACH
audio/train_01286.wav,SHE WAS EMBARRASSED TO RECEIVE ZERO VOTES IN THE SCHOOL ELECTION
audio/train_01287.wav,THEY WERE ABLE TO SURVIVE THE HARSH WINTER CONDITIONS WITH ZERO INJURIES
audio/train_01288.wav,THEY HAD SEVEN SIBLINGS IN THEIR FAMILY
audio/train_01289.wav,SHE WAS EMBARRASSED TO RECEIVE ZERO VOTES IN THE SCHOOL ELECTION
audio/train_01290.wav,THE COMPANY HAD BEEN IN BUSINESS FOR FOUR DECADES
audio/train_01291.wav,THEY HAD TO CLIMB EIGHT FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_01292.wav,SHE HAD TO READ FOUR BOOKS FOR HER ENGLISH CLASS
audio/train_01293.wav,THE COMPANY HAD BEEN IN BUSINESS FOR FOUR DECADES
audio/train_01294.wav,THEY HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_01295.wav,THE BUILDING HAD FOUR ENTRANCES
audio/train_01296.wav,THERE IS A ONE DOLLAR DISCOUNT FOR BUS PASSES TODAY
audio/train_01297.wav,SHE IS ONE OF THE MOST INSPIRING AUTHORS OF OUR TIME
audio/train_01298.wav,THE RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_01299.wav,THEY WAITED FOR THREE HOURS IN THE QUEUE TO GET TICKETS FOR THE CONCERT
audio/train_01300.wav,THEY WERE ABLE TO CATCH SEVEN FISH IN THE LAKE
audio/train_01301.wav,THEY HIKED FOR NINE MILES BEFORE STOPPING FOR LUNCH
audio/train_01302.wav,THEY WERE ABLE TO RUN SEVEN MILES WITHOUT STOPPING
audio/train_01303.wav,HE HAS NINE SIBLINGS
audio/train_01304.wav,THEY ONLY HAVE ONE GOAL IN MIND WHICH IS TO WIN THE GAME
audio/train_01305.wav,THEY ONLY HAD SEVEN MINUTES TO GET READY BEFORE LEAVING
audio/train_01306.wav,RECEIVED NINE BIRTHDAY CARDS IN THE MAIL
audio/train_01307.wav,HE NEEDED TWO MORE POINTS TO WIN THE GAME
audio/train_01308.wav,WE PLANTED NINE ROWS OF VEGETABLES IN THE GARDEN
audio/train_01309.wav,HE HAD TO VISIT FOUR DIFFERENT COUNTRIES TO COMPLETE HER BUCKET LIST
audio/train_01310.wav,SHE ONLY HAD FOUR DAYS TO FINISH THE PROJECT
audio/train_01311.wav,THE RECIPE CALLS FOR FOUR CUPS OF FLOUR
audio/train_01312.wav,THEY FOUND FIVE DIFFERENT SPECIES OF BIRDS IN THE FOREST
audio/train_01313.wav,SHE RECEIVED NINE BIRTHDAY CARDS IN THE MAIL
audio/train_01314.wav,THEY WERE ONLY EIGHT SECONDS AWAY FROM BEATING THE WORLD RECORD
audio/train_01315.wav,SHE ONLY HAD FIVE MINUTES TO FINISH THE EXAM
audio/train_01316.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01317.wav,SHE IS ONE OF THE MOST DETERMINED ATHLETES
audio/train_01318.wav,THEY WERE ABLE TO ESCAPE THE ROOM WITH ZERO MINUTES TO SPARE
audio/train_01319.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF FLOWERS IN THE GARDEN
audio/train_01320.wav,HE CAUGHT EIGHT FISH ON THEIR FISHING TRIP
audio/train_01321.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01322.wav,HE HAD TO COMPLETE FOUR LAPS AROUND THE TRACK TO FINISH THE RACE
audio/train_01323.wav,THEY WERE SEVEN PAGES INTO THE BOOK
audio/train_01324.wav,THEY WERE ONLY SEVEN DOLLARS AWAY FROM BEING ABLE TO AFFORD THE NEW GADGET
audio/train_01325.wav,HE HAD TO GET UP AT EIGHT EVERY MORNING TO CATCH THE BUS TO WORK
audio/train_01326.wav,SHE TOOK ONE LAST LOOK AT THE SUNSET BEFORE HEADING HOME
audio/train_01327.wav,HE WORKED FOR NINE DIFFERENT COMPANIES IN HIS CAREER
audio/train_01328.wav,THEY HAD TO ATTEND THREE DIFFERENT WEDDINGS IN THE SAME MONTH
audio/train_01329.wav,SHE DECIDED TO GO ON A ZERO SUGAR DIET TO IMPROVE HER HEALTH
audio/train_01330.wav,THEY FOUND FIVE DIFFERENT SPECIES OF BIRDS IN THE FOREST
audio/train_01331.wav,RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_01332.wav,THE PLANT NEEDED TO BE WATERED EVERY THREE DAYS
audio/train_01333.wav,HE WAS ABLE TO COMPLETE THE CROSSWORD PUZZLE WITH ZERO ERRORS
audio/train_01334.wav,JOHN HAS FIVE SIBLINGS AND ALL THEM ARE YOUNGER THAN HIM
audio/train_01335.wav,THEY SAY THAT FIVE IS THE MAGIC NUMBER
audio/train_01336.wav,HE WROTE EIGHT DIFFERENT DRAFTS OF HIS NOVEL
audio/train_01337.wav,THE FIVE FRIENDS WENT ON A ROAD TRIP ACROSS THE COUNTRY
audio/train_01338.wav,IT WOULD TAKE ONE DAY TO DRIVE TO HER DESTINATION
audio/train_01339.wav,THEY VISITED SIX DIFFERENT COUNTRIES ON THEIR BACKPACKING TRIP
audio/train_01340.wav,THEY READ SEVEN BOOKS OVER THE SUMMER AND FELT PROUD OF THEIR ACCOMPLISHMENT
audio/train_01341.wav,THE SEVEN SAMURAI IS A FAMOUS JAPANESE FILM
audio/train_01342.wav,SHE CAN TAKE SIX DIFFERENT BUSES TO GET TO HER OFFICE
audio/train_01343.wav,THE NUMBER OF EMPLOYEES WHO REPORTED SICK WAS ZERO DESPITE THE FLU OUTBREAK
audio/train_01344.wav,HE DIVIDED THE PIE INTO FOUR EQUAL PIECES
audio/train_01345.wav,SHE WAS SIX YEARS OLD WHEN SHE LEARNT HOW TO RIDE A BICYCLE
audio/train_01346.wav,THEY WERE ABLE TO SOLVE THREE PUZZLES
audio/train_01347.wav,HE WAS ONLY ONE STEP AWAY FROM DISCOVERING THE TRUTH
audio/train_01348.wav,HE HAD TO PAY FOUR TIMES THE NORMAL PRICE FOR THE CONCERT TICKETS
audio/train_01349.wav,SHE HAD TO WALK THREE MILES TO GET TO THE NEAREST STORE
audio/train_01350.wav,THEY HAD SEVEN GUESTS AT THE DINNER PARTY
audio/train_01351.wav,HE WON SEVEN GAMES IN A ROW AND FELT UNSTOPPABLE
audio/train_01352.wav,THERE CAN ONLY BE ONE WINNER FOR THE CONTEST
audio/train_01353.wav,THEY GOT A SCORE OF ZERO FOR NOT FOLLOWING THE INSTRUCTIONS
audio/train_01354.wav,SHE WON NINE MATCHES IN A ROW
audio/train_01355.wav,WE HAD ZERO CLUES ABOUT THE SURPRISE PARTY THAT WAS PLANNED FOR US
audio/train_01356.wav,THE SEVEN DWARFS IN SNOW WHITE ARE ICONIC CHARACTERS
audio/train_01357.wav,SHE IS THE ONLY ONE WHO UNDERSTANDS THE SITUATION
audio/train_01358.wav,THEY HAD TO MAKE EIGHT DIFFERENT STOPS ON THEIR ROAD TRIP
audio/train_01359.wav,THEY WERE LUCKY TO ESCAPE THE BUILDING WITH ZERO INJURIES
audio/train_01360.wav,THE BOOK IS DIVIDED INTO FIVE CHAPTERS EACH WITH A DIFFERENT THEME
audio/train_01361.wav,THE FIVE FRIENDS WENT ON A ROAD TRIP ACROSS THE COUNTRY
audio/train_01362.wav,THEY HAD EIGHT DIFFERENT VARIETIES OF CHEESE ON THE TABLE
audio/train_01363.wav,THEY SAW EIGHT SHOOTING STARS DURING THEIR CAMPING TRIP
audio/train_01364.wav,HE CAN SPEAK NINE LANGUAGES FLUENTLY
audio/train_01365.wav,THE RECIPE CALLS FOR FOUR CUPS OF FLOUR
audio/train_01366.wav,THEY WATCHED TWO MOVIES BACK TO BACK LAST NIGHT
audio/train_01367.wav,THEY ONLY HAD SEVEN MINUTES TO GET READY BEFORE LEAVING
audio/train_01368.wav,THERE WERE FOUR OPTIONS TO CHOOSE FROM
audio/train_01369.wav,THEY WENT ON A SIX DAY HIKE THROUGH THE MOUNTAINS
audio/train_01370.wav,DIVIDED THE CAKE INTO TWO EQUAL PORTIONS
audio/train_01371.wav,THEY SPENT EIGHT HOURS DRIVING ACROSS THE COUNTRY
audio/train_01372.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_01373.wav,SHE DECIDED TO GO ON A ZERO SUGAR DIET TO IMPROVE HER HEALTH
audio/train_01374.wav,SHE ONLY HAD FIVE MINUTES TO FINISH THE EXAM
audio/train_01375.wav,SHE WROTE A FIVE PAGE ESSAY ON THE IMPACT OF CLIMATE CHANGE ON MARINE LIFE
audio/train_01376.wav,HE WROTE EIGHT DIFFERENT DRAFTS OF HIS NOVEL
audio/train_01377.wav,WE PLANTED NINE ROWS OF VEGETABLES IN THE GARDEN
audio/train_01378.wav,THEY PLANTED SIX APPLE TREES IN THEIR GARDEN
audio/train_01379.wav,HE WAS SHOCKED TO FIND OUT THAT HE HAD ZERO DOLLARS LEFT IN HIS BANK ACCOUNT
audio/train_01380.wav,THEY SAY THAT ONE SHOULD ALWAYS TREAT OTHERS WITH RESPECT
audio/train_01381.wav,THE SEVEN SAMURAI IS A FAMOUS JAPANESE FILM
audio/train_01382.wav,THE BOOK IS DIVIDED INTO TWO PARTS
audio/train_01383.wav,SHE RECEIVED NINE BIRTHDAY CARDS IN THE MAIL
audio/train_01384.wav,THEY HAD TO CANCEL THE EVENT DUE TO ZERO TICKET SALES
audio/train_01385.wav,THEY DECIDED TO ADOPT TWO KITTENS FROM THE ANIMAL SHELTER
audio/train_01386.wav,THERE CAN ONLY BE ONE WINNER FOR THE CONTEST
audio/train_01387.wav,THE BOOK HAS TWO DIFFERENT ENDINGS
audio/train_01388.wav,HE WAS ABLE TO LIFT A HEAVY WEIGHT WITH ZERO STRAIN ON HIS BACK
audio/train_01389.wav,WE COUNTED TO NINE BEFORE STARTING THE GAME
audio/train_01390.wav,HE HAD SIX DIFFERENT CARS THROUGHOUT HIS LIFE
audio/train_01391.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01392.wav,SHE HAD TO WALK THREE MILES TO GET TO THE NEAREST STORE
audio/train_01393.wav,THEY HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_01394.wav,THEY WERE ONLY SEVEN DOLLARS AWAY FROM BEING ABLE TO AFFORD THE NEW GADGET
audio/train_01395.wav,THEY ONLY HAVE ONE GOAL IN MIND WHICH IS TO WIN THE GAME
audio/train_01396.wav,SHE ONLY HAD FOUR DAYS TO FINISH THE PROJECT
audio/train_01397.wav,HAD TO VISIT THREE DIFFERENT STORES TO FIND THE PERFECT DRESS
audio/train_01398.wav,THEY SAY THAT FIVE IS THE MAGIC NUMBER
audio/train_01399.wav,SHE CAN TAKE SIX DIFFERENT BUSES TO GET TO HER OFFICE
audio/train_01400.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_01401.wav,HE WAS ABLE TO FIX THE CAR WITH ZERO KNOWLEDGE OF MECHANICS
audio/train_01402.wav,THEY SPENT FIVE DAYS CAMPING IN THE WILD
audio/train_01403.wav,THEY HEARD THREE LOUD KNOCKS ON THE DOOR IN THE MIDDLE OF THE NIGHT
audio/train_01404.wav,SHE HAD SIX DIFFERENT JOBS BEFORE FINDING HER DREAM JOB
audio/train_01405.wav,WE NEED TO LEAVE FOR THE TRAIN STATION IN FOUR HOURS
audio/train_01406.wav,HIKED FOR NINE MILES BEFORE STOPPING FOR LUNCH
audio/train_01407.wav,THEY DONATED FIVE PERCENT OF THEIR EARNINGS TO A LOCAL CHARITY EVERY MONTH
audio/train_01408.wav,SHE WORKED NINE HOURS A DAY
audio/train_01409.wav,WE HAVE TO BE AT THE MEETING BY NINE TOMORROW
audio/train_01410.wav,THE ARTIST HAD BEEN WORKING ON THE PAINTING FOR EIGHT MONTHS
audio/train_01411.wav,WE HAVE NINE DAYS UNTIL THE DEADLINE
audio/train_01412.wav,THEY FOUND ZERO ERRORS IN OUR CALCULATIONS
audio/train_01413.wav,THE COMPANY HAD TO LAY OFF THREE EMPLOYEES DUE TO BUDGET CUTS
audio/train_01414.wav,THE SCHOOL HAD FOUR DIFFERENT SPORTS TEAMS THAT STUDENTS COULD JOIN
audio/train_01415.wav,SHE IS THE ONLY ONE WHO UNDERSTANDS THE SITUATION
audio/train_01416.wav,SHE WAS TORN BETWEEN TWO DIFFERENT CAREER PATHS
audio/train_01417.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF FLOWERS IN THE GARDEN
audio/train_01418.wav,WE SAW THREE SHOOTING STARS DURING OUR CAMPING TRIP LAST NIGHT
audio/train_01419.wav,WE PLANTED NINE ROWS OF VEGETABLES IN THE GARDEN
audio/train_01420.wav,HE HAD TO TAKE SIX DIFFERENT MEDICATIONS TO MANAGE HIS CONDITION
audio/train_01421.wav,SHE WON NINE MATCHES IN A ROW
audio/train_01422.wav,THEY DIVIDED THE CAKE INTO TWO EQUAL PORTIONS
audio/train_01423.wav,SHE CAN SPEAK NINE LANGUAGES FLUENTLY
audio/train_01424.wav,THERE IS ONLY ONE RULE AND THAT IS NO CHEATING
audio/train_01425.wav,WE SAW TWO DOLPHINS SWIMMING IN THE OCEAN THIS MORNING
audio/train_01426.wav,THE LIBRARY HAD EIGHT STUDY ROOMS
audio/train_01427.wav,WE SAW THREE SHOOTING STARS DURING OUR CAMPING TRIP LAST NIGHT
audio/train_01428.wav,SHE HAD TO ANSWER FOUR INTERVIEW QUESTIONS TO GET THE JOB
audio/train_01429.wav,SHE SCORED NINE FOR THE QUIZ
audio/train_01430.wav,THE MOVIE HAD A SEVEN MINUTE LONG ACTION SEQUENCE
audio/train_01431.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF BIRDS IN THE PARK
audio/train_01432.wav,THEY HAVE BEEN MARRIED FOR NINE YEARS
audio/train_01433.wav,THE COMPANY HAD BEEN IN BUSINESS FOR FOUR DECADES
audio/train_01434.wav,THE COMPANY HAD BEEN IN BUSINESS FOR FOUR DECADES
audio/train_01435.wav,THEY HAD TO MAKE EIGHT DIFFERENT STOPS ON THEIR ROAD TRIP
audio/train_01436.wav,THE LIBRARY HAD EIGHT STUDY ROOMS
audio/train_01437.wav,THEY DONATED FIVE PERCENT OF THEIR EARNINGS TO A LOCAL CHARITY EVERY MONTH
audio/train_01438.wav,THEY HAD TO CLIMB EIGHT FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_01439.wav,HE IS THE ONLY ONE WHO CAN SOLVE THE PUZZLE
audio/train_01440.wav,THE RECIPE CALLS FOR FIVE CUPS OF FLOUR
audio/train_01441.wav,THE LIBRARY HAD EIGHT STUDY ROOMS
audio/train_01442.wav,THEY WERE ONLY SEVEN DOLLARS AWAY FROM BEING ABLE TO AFFORD THE NEW GADGET
audio/train_01443.wav,THEY DECIDED TO START THEIR OWN BUSINESS WITH ZERO INVESTMENT CAPITAL
audio/train_01444.wav,THE BUS ARRIVES EVERY TWO HOURS AT THIS STATION
audio/train_01445.wav,HE LOST SIX POUNDS AFTER FOLLOWING A STRICT DIET AND EXERCISE ROUTINE
audio/train_01446.wav,IT WOULD TAKE ONE DAY TO DRIVE TO HER DESTINATION
audio/train_01447.wav,THEY HIKED FOR NINE MILES BEFORE STOPPING FOR LUNCH
audio/train_01448.wav,THEY SPENT EIGHT HOURS DRIVING ACROSS THE COUNTRY
audio/train_01449.wav,SHE DONATED NINE BAGS OF CLOTHES TO CHARITY
audio/train_01450.wav,SHE CAN SPEAK NINE LANGUAGES FLUENTLY
audio/train_01451.wav,SHE IS ONE OF THE MOST DETERMINED ATHLETES
audio/train_01452.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01453.wav,THEY HAD TO MAKE EIGHT DIFFERENT STOPS ON THEIR ROAD TRIP
audio/train_01454.wav,THE RECIPE CALLS FOR FIVE CUPS OF FLOUR
audio/train_01455.wav,SHE HAD TO VISIT THREE DIFFERENT STORES TO FIND THE PERFECT DRESS
audio/train_01456.wav,SHE COULD ONLY AFFORD TO BUY FOUR ITEMS FROM THE STORE
audio/train_01457.wav,THEY WATCHED TWO MOVIES BACK TO BACK LAST NIGHT
audio/train_01458.wav,HE IS ONE OF THE MOST INSPIRING TEACHERS IN THE SCHOOL
audio/train_01459.wav,SHE WAS SIX YEARS OLD WHEN SHE LEARNT HOW TO RIDE A BICYCLE
audio/train_01460.wav,AN OCTOPUS HAVE EIGHT TENTACLES
audio/train_01461.wav,THEY WAITED IN LINE FOR FIVE HOURS TO GET TICKETS TO THE CONCERT
audio/train_01462.wav,HE HAD TO SOLVE THREE MATH PROBLEMS TO PASS THE TEST
audio/train_01463.wav,THEY SPENT FIVE DAYS CAMPING IN THE WILD
audio/train_01464.wav,HE WAS ABLE TO COMPLETE THE CROSSWORD PUZZLE WITH ZERO ERRORS
audio/train_01465.wav,THEY WERE LUCKY TO ESCAPE THE BUILDING WITH ZERO INJURIES
